description,playlist_external_urls,playlist_href,playlist_id,images,playlist_name,playlist_owner,snapshot_id,tracks,type,playlist_uri,category_name,category_id
A collection of the best Metal covers out there. Cover: Metallica,https://open.spotify.com/playlist/37i9dQZF1DWUJiNTfqDwyS,https://api.spotify.com/v1/playlists/37i9dQZF1DWUJiNTfqDwyS,37i9dQZF1DWUJiNTfqDwyS,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003c284d99cedabd349bfc666ed', 'width': 0}]",Metal Covers,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3MTE2NjgwMCwwMDAwMDAwMGM2MTIxZTFlYTViMDgyZmNkYmVkYWYxN2QzNTI1OTQ1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUJiNTfqDwyS/tracks', 'total': 75}",playlist,spotify:playlist:37i9dQZF1DWUJiNTfqDwyS,Metal,0JQ5DAqbMKFDkd668ypn6O
Heavy new bands you need to have an eye on. Cover: Scowl,https://open.spotify.com/playlist/37i9dQZF1DXdiUbJTV2anj,https://api.spotify.com/v1/playlists/37i9dQZF1DXdiUbJTV2anj,37i9dQZF1DXdiUbJTV2anj,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003a0c985685359be553b3d7afa', 'width': 0}]",New Blood,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjA0NDgxOCwwMDAwMDAwMDM4YjllZjlkNTY4OWU5OTU5MTc0NWI2NDMxMzA5NGFm,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXdiUbJTV2anj/tracks', 'total': 58}",playlist,spotify:playlist:37i9dQZF1DXdiUbJTV2anj,Metal,0JQ5DAqbMKFDkd668ypn6O
All the greatest Thrash tunes - from classics to the best new tracks. Cover: Anthrax,https://open.spotify.com/playlist/37i9dQZF1DWZdFtcHGe8ED,https://api.spotify.com/v1/playlists/37i9dQZF1DWZdFtcHGe8ED,37i9dQZF1DWZdFtcHGe8ED,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000305f20cdca43ef7d6830273a1', 'width': 0}]",Thrashers,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3MTEzNTA5NywwMDAwMDAwMGU3ZmMzZjMxYzRkZmUyZGJmMjYzOTY1NTM0MzFlMTQx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWZdFtcHGe8ED/tracks', 'total': 120}",playlist,spotify:playlist:37i9dQZF1DWZdFtcHGe8ED,Metal,0JQ5DAqbMKFDkd668ypn6O
The best metal songs of the 2010s. Cover: Avenged Sevenfold,https://open.spotify.com/playlist/37i9dQZF1DWUnhhRs5u3TO,https://api.spotify.com/v1/playlists/37i9dQZF1DWUnhhRs5u3TO,37i9dQZF1DWUnhhRs5u3TO,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000035cb61911ba4ccd3cdaaadcee', 'width': 0}]",10s Metal Classics,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTAzMjY1NiwwMDAwMDAwMGQ0NTg1Nzg2ZmM3Y2U2NzkzY2RjOGE1ODQ5YmU4MzYz,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUnhhRs5u3TO/tracks', 'total': 150}",playlist,spotify:playlist:37i9dQZF1DWUnhhRs5u3TO,Metal,0JQ5DAqbMKFDkd668ypn6O
The biggest metal songs of the 2000s. Cover: System Of A Down,https://open.spotify.com/playlist/37i9dQZF1DWXNFSTtym834,https://api.spotify.com/v1/playlists/37i9dQZF1DWXNFSTtym834,37i9dQZF1DWXNFSTtym834,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000039f50fed38a51e36e20284aa2', 'width': 0}]",00s Metal Classics,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTg3OTQ4MywwMDAwMDAwMDY0OTExYmIyZDQzZDA1NmJmNTlmYTk5YTJkNGVmMDgw,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWXNFSTtym834/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DWXNFSTtym834,Metal,0JQ5DAqbMKFDkd668ypn6O
The best metal songs of the 90s. Cover: KoRn,https://open.spotify.com/playlist/37i9dQZF1DX08jcQJXDnEQ,https://api.spotify.com/v1/playlists/37i9dQZF1DX08jcQJXDnEQ,37i9dQZF1DX08jcQJXDnEQ,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003f65d605a9bde0b56843886e5', 'width': 0}]",90s Metal Classics,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTAzMjEwMywwMDAwMDAwMGJiYmQ3NzNhNWU0MjcxOWJhZTVlZDI0MDAxMTY2OGM3,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX08jcQJXDnEQ/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DX08jcQJXDnEQ,Metal,0JQ5DAqbMKFDkd668ypn6O
Want some metal? Better to start with the essentials. Cover: Metallica,https://open.spotify.com/playlist/37i9dQZF1DWWOaP4H0w5b0,https://api.spotify.com/v1/playlists/37i9dQZF1DWWOaP4H0w5b0,37i9dQZF1DWWOaP4H0w5b0,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000377a82f97fc34121553ba9620', 'width': 0}]",Metal Essentials,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTg4Njk2NywwMDAwMDAwMDE3OTY3ZWU0ZWMyOWQ4ZWEwNzcyNzQ0OThkOWY3ZGM1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWWOaP4H0w5b0/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DWWOaP4H0w5b0,Metal,0JQ5DAqbMKFDkd668ypn6O
You know what time it is.,https://open.spotify.com/playlist/37i9dQZF1DXcfZ6moR6J0G,https://api.spotify.com/v1/playlists/37i9dQZF1DXcfZ6moR6J0G,37i9dQZF1DXcfZ6moR6J0G,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000353874101a3c28ce434e9438c', 'width': 0}]",Nu Metal Era,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY2OTM4NTI3NywwMDAwMDAwMDhhNDU1ODg3Y2I0MWNiY2Q5ODA0Yzg4ZGU0MTI2NWI3,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXcfZ6moR6J0G/tracks', 'total': 80}",playlist,spotify:playlist:37i9dQZF1DXcfZ6moR6J0G,Metal,0JQ5DAqbMKFDkd668ypn6O
A perfect travel mix for your journey.,https://open.spotify.com/playlist/37i9dQZF1DXd05hd2jmMZL,https://api.spotify.com/v1/playlists/37i9dQZF1DXd05hd2jmMZL,37i9dQZF1DXd05hd2jmMZL,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003a0cedbd7f585bb478d472f8e', 'width': 0}]",Safar Mix,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjgwNTgwNCwwMDAwMDAwMGZmOTBkMGNhNDZmZDkwMDQ2YmNkYjI5MTEwOGIyMTFi,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXd05hd2jmMZL/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DXd05hd2jmMZL,Travel,0JQ5DAqbMKFAQy4HL4XU2D
"Get along and enjoy the ride!
Cover : AYM",https://open.spotify.com/playlist/37i9dQZF1DWYJURnnDTZLd,https://api.spotify.com/v1/playlists/37i9dQZF1DWYJURnnDTZLd,37i9dQZF1DWYJURnnDTZLd,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003154ff625ce056bcc76d0969d', 'width': 0}]",Long Drive Tamil,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjQ2MDYwOCwwMDAwMDAwMGIyNjRmZmNmZjE0YTM3Y2RhYzNmZGU5NTRlZTQ4YTM1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWYJURnnDTZLd/tracks', 'total': 55}",playlist,spotify:playlist:37i9dQZF1DWYJURnnDTZLd,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Get in for a musical commute,https://open.spotify.com/playlist/37i9dQZF1DWVDvBpGQbzXj,https://api.spotify.com/v1/playlists/37i9dQZF1DWVDvBpGQbzXj,37i9dQZF1DWVDvBpGQbzXj,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003a568f63ec0f9fd2695695f26', 'width': 0}]",Music Shuttle,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjAxNzI2NCwwMDAwMDAwMGI4ZTk5OGQ4OGQ5MjJjOGM5OTVlODYwMmE5N2JiYjg2,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWVDvBpGQbzXj/tracks', 'total': 70}",playlist,spotify:playlist:37i9dQZF1DWVDvBpGQbzXj,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Perfect playlist for your drives.,https://open.spotify.com/playlist/37i9dQZF1DWUd3ZuqnOlqa,https://api.spotify.com/v1/playlists/37i9dQZF1DWUd3ZuqnOlqa,37i9dQZF1DWUd3ZuqnOlqa,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003cac42e1d30c5abb5910884d0', 'width': 0}]",Drive podhaam pa! ,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjAyMjMwMSwwMDAwMDAwMGZlZWYyZTNkYzhkNmYzNmRkZWMzNjljYmQwYThkZjBh,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUd3ZuqnOlqa/tracks', 'total': 55}",playlist,spotify:playlist:37i9dQZF1DWUd3ZuqnOlqa,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Your playlist for a nostalgic drive.,https://open.spotify.com/playlist/37i9dQZF1DXcW9e9oxFsr1,https://api.spotify.com/v1/playlists/37i9dQZF1DXcW9e9oxFsr1,37i9dQZF1DXcW9e9oxFsr1,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000035d629695c7f347baf8ae9249', 'width': 0}]",Classic Safar Hits,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjAzMDM3NCwwMDAwMDAwMDE5NDU5NmNhMDBjOTI5MmYyMGY1NjM5MTI0MDBjMWYw,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXcW9e9oxFsr1/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DXcW9e9oxFsr1,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Travel First Class with Punjabi hits to Bollywood.,https://open.spotify.com/playlist/37i9dQZF1DWWkyjgaO7IW7,https://api.spotify.com/v1/playlists/37i9dQZF1DWWkyjgaO7IW7,37i9dQZF1DWWkyjgaO7IW7,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000387aa1efcc300aad89f5ffe3c', 'width': 0}]",Punjab Mail,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjQ0MTE2NCwwMDAwMDAwMDNlODBlNzQ4YTU2NDk3MDJlMmRiNWM5MjhjYzI4ZDVl,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWWkyjgaO7IW7/tracks', 'total': 48}",playlist,spotify:playlist:37i9dQZF1DWWkyjgaO7IW7,Travel,0JQ5DAqbMKFAQy4HL4XU2D
"Punjabi songs for the road, Horn Ok Please!",https://open.spotify.com/playlist/37i9dQZF1DXdcotM9qSfaW,https://api.spotify.com/v1/playlists/37i9dQZF1DXdcotM9qSfaW,37i9dQZF1DXdcotM9qSfaW,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003e975235bfe12548eed463bef', 'width': 0}]",GT Road Hits,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjUyMDYyNiwwMDAwMDAwMDY5ZDU0YWQwMmUwYjY4M2ViZjc0ZWRlMDUzY2IyNTEw,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXdcotM9qSfaW/tracks', 'total': 98}",playlist,spotify:playlist:37i9dQZF1DXdcotM9qSfaW,Travel,0JQ5DAqbMKFAQy4HL4XU2D
A soundtrack to fuel your good mood while on the road.,https://open.spotify.com/playlist/37i9dQZF1DX9wC1KY45plY,https://api.spotify.com/v1/playlists/37i9dQZF1DX9wC1KY45plY,37i9dQZF1DX9wC1KY45plY,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000036906e3e07bd1de92c8a6fb08', 'width': 0}]",Classic Road Trip Songs,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY2NTUxMDg5MiwwMDAwMDAwMDBiODZhM2ZiNTAxNmMwYTIzMzAyN2ZhMzFiNTg5NTNl,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX9wC1KY45plY/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DX9wC1KY45plY,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Perfect drive time playlist to cater to your music taste! Hop on,https://open.spotify.com/playlist/37i9dQZF1DX3hDb1dFuPch,https://api.spotify.com/v1/playlists/37i9dQZF1DX3hDb1dFuPch,37i9dQZF1DX3hDb1dFuPch,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000033f99a7a56b3f9e1d6e9d8e43', 'width': 0}]",Gaadi Ani Gaani,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjI5NDU3MiwwMDAwMDAwMDc0Y2M3YTgyZjg3NDIyZDRmZWI4MTY1NTU5OTQwZWI5,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX3hDb1dFuPch/tracks', 'total': 40}",playlist,spotify:playlist:37i9dQZF1DX3hDb1dFuPch,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Sing along and enjoy the drive...,https://open.spotify.com/playlist/37i9dQZF1DWWMOmoXKqHTD,https://api.spotify.com/v1/playlists/37i9dQZF1DWWMOmoXKqHTD,37i9dQZF1DWWMOmoXKqHTD,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003ffa215be1a4c64e3cbf59d1e', 'width': 0}]",Songs to Sing in the Car,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY2ODQ1Nzc3NywwMDAwMDAwMGU1YzQ1ZTk5NzQ3MzJhY2YwOTNlYjc2ZjZiZjk1Njdl,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWWMOmoXKqHTD/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DWWMOmoXKqHTD,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Home is where you park it.,https://open.spotify.com/playlist/37i9dQZF1DX2ogDiL6nZJr,https://api.spotify.com/v1/playlists/37i9dQZF1DX2ogDiL6nZJr,37i9dQZF1DX2ogDiL6nZJr,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003038161218994ecc166515951', 'width': 0}]",Van Life,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjY0NjkxNywwMDAwMDAwMGM2M2E2MzlmMTg2NTIxOGE0M2I2Nzc3MjQ2ZjhkNThk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX2ogDiL6nZJr/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DX2ogDiL6nZJr,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Hit the road to the soundtrack of these seventies classics.,https://open.spotify.com/playlist/37i9dQZF1DWWiDhnQ2IIru,https://api.spotify.com/v1/playlists/37i9dQZF1DWWiDhnQ2IIru,37i9dQZF1DWWiDhnQ2IIru,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000037f2bcce3b39abd446af7afd7', 'width': 0}]",70s Road Trip,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTk0NDg5MiwwMDAwMDAwMDc5ODQyYzk2NjcxY2MwNzE4ZDhmYzg1ODM2YWMyNTQ2,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWWiDhnQ2IIru/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DWWiDhnQ2IIru,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Drive slow homie. cover: Big Tymers,https://open.spotify.com/playlist/37i9dQZF1DWUFmyho2wkQU,https://api.spotify.com/v1/playlists/37i9dQZF1DWUFmyho2wkQU,37i9dQZF1DWUFmyho2wkQU,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003c30623cd54c7a127429e4678', 'width': 0}]",Hip-Hop Drive,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3MDU2MjAwMCwwMDAwMDAwMDI1MDc1ZGQwNTUzM2FmZmUwNGIxZThiNDAyOTdjNzZm,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUFmyho2wkQU/tracks', 'total': 150}",playlist,spotify:playlist:37i9dQZF1DWUFmyho2wkQU,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Hop in.,https://open.spotify.com/playlist/37i9dQZF1DWUoqEG4WY6ce,https://api.spotify.com/v1/playlists/37i9dQZF1DWUoqEG4WY6ce,37i9dQZF1DWUoqEG4WY6ce,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003762bf3c5b6096d02f022a4b3', 'width': 0}]",Indie Rock Road Trip,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjY1MDE2NiwwMDAwMDAwMDQwODNiM2Q1YzRkYzNiMDI0OWUxOTdkODliZDdhNWQx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUoqEG4WY6ce/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DWUoqEG4WY6ce,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Classic rock to get your motor running. Cover: AC/DC,https://open.spotify.com/playlist/37i9dQZF1DXdOEFt9ZX0dh,https://api.spotify.com/v1/playlists/37i9dQZF1DXdOEFt9ZX0dh,37i9dQZF1DXdOEFt9ZX0dh,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000030c0ac878866d5d08bddb2b0a', 'width': 0}]",Classic Rock Drive,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY1NjUxNjk1MCwwMDAwMDAwMDJiYTVkODQ3ODljZmVkNjcxMjlkMjI5YzhlZDdkYTdi,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXdOEFt9ZX0dh/tracks', 'total': 150}",playlist,spotify:playlist:37i9dQZF1DXdOEFt9ZX0dh,Travel,0JQ5DAqbMKFAQy4HL4XU2D
"when you decide societal constructs just aren’t the vibe anymore. 
",https://open.spotify.com/playlist/37i9dQZF1DWWpO97CaFM3p,https://api.spotify.com/v1/playlists/37i9dQZF1DWWpO97CaFM3p,37i9dQZF1DWWpO97CaFM3p,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000033b380cb75de2c04ec743768f', 'width': 0}]",wanderlust,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NDA2MTI4MywwMDAwMDAwMDZjODRkYjlmZWExZjYzN2I5Y2Y2ZTgzZTkxMmVlN2M5,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWWpO97CaFM3p/tracks', 'total': 125}",playlist,spotify:playlist:37i9dQZF1DWWpO97CaFM3p,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Ultimate mix of songs from the 1990s to insure a good time while on the road.,https://open.spotify.com/playlist/37i9dQZF1DX76cnmxfAAhD,https://api.spotify.com/v1/playlists/37i9dQZF1DX76cnmxfAAhD,37i9dQZF1DX76cnmxfAAhD,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000032cd0416f229974b9d21519a5', 'width': 0}]",90s Road Trip,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3Mjc1NzA2MywwMDAwMDAwMGM4MjVkZDVmMTE4NjliYzYwYmU0Mzc1NzE3NDFmMWI1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX76cnmxfAAhD/tracks', 'total': 200}",playlist,spotify:playlist:37i9dQZF1DX76cnmxfAAhD,Travel,0JQ5DAqbMKFAQy4HL4XU2D
Heavy beats for midnight drifting in Tokyo.,https://open.spotify.com/playlist/37i9dQZF1DWYfVJ5emu90I,https://api.spotify.com/v1/playlists/37i9dQZF1DWYfVJ5emu90I,37i9dQZF1DWYfVJ5emu90I,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000376968382930e185cafd42726', 'width': 0}]",Tokyo Drift: トーキョー・ドリフト,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYxNDE1MSwwMDAwMDAwMDMwYmVjNWVlYTdlMTRiM2ZjZjg3NzVjM2I5ODE1YjMy,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWYfVJ5emu90I/tracks', 'total': 75}",playlist,spotify:playlist:37i9dQZF1DWYfVJ5emu90I,Travel,0JQ5DAqbMKFAQy4HL4XU2D
80s rock to fuel your ride. Cover: Guns N' Roses,https://open.spotify.com/playlist/37i9dQZF1DX206LSYrawGc,https://api.spotify.com/v1/playlists/37i9dQZF1DX206LSYrawGc,37i9dQZF1DX206LSYrawGc,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003836a48de8695404314a393c1', 'width': 0}]",80s Rock Drive,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY1NzAzNTkxNiwwMDAwMDAwMDc5MGUxMDFkYWJlYWJhNmNmZmIzYzA2Mjk3ZGVjMjc1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX206LSYrawGc/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DX206LSYrawGc,Travel,0JQ5DAqbMKFAQy4HL4XU2D
60s rock to fuel your ride. Cover: Jimi Hendrix,https://open.spotify.com/playlist/37i9dQZF1DWSSWiBVaJn3j,https://api.spotify.com/v1/playlists/37i9dQZF1DWSSWiBVaJn3j,37i9dQZF1DWSSWiBVaJn3j,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003caf271ed2d2e34f446e6e230', 'width': 0}]",60s Rock Drive,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTYzODk4MjE4NCwwMDAwMDAwMDY5ODExM2Y2ODk5YThmNjY5NzEwYzQ2ZjI0YzIxZDNk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWSSWiBVaJn3j/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DWSSWiBVaJn3j,Travel,0JQ5DAqbMKFAQy4HL4XU2D
